status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status
Patch Available,Minor,2016-11-15T19:40:55.193+0000,Bug,bw123,2016-08-31T08:32:56.125+0000,NA,0,AVRO,NA,1,AVRO-1904,43,42,2,NA,602.9401746
Patch Available,Minor,2016-11-15T19:40:28.456+0000,Bug,bw123,2016-08-30T08:28:08.063+0000,NA,0,AVRO,NA,1,AVRO-1902,443,44,2,NA,603.9453982
Resolved,Major,2017-01-28T14:53:40.809+0000,Bug,radai,2016-08-23T03:15:27.588+0000,2016-09-19T08:19:56.688+0000,0,AVRO,nielsbasjes,14,AVRO-1901,622,74,7,Fixed,583.9523914
Resolved,Major,2016-09-13T17:20:25.874+0000,Bug,sacharya,2016-08-21T19:46:10.476+0000,2016-09-13T17:20:25.464+0000,0,AVRO,rdblue,12,AVRO-1900,301,37,6,Fixed,589.5770577
Resolved,Major,2017-02-18T03:23:04.371+0000,Bug,buckedrain@outlook.com,2016-08-16T21:56:32.879+0000,2017-02-18T03:23:04.334+0000,0,AVRO,buckedrain@outlook.com,2,AVRO-1898,1402,51,4,Fixed,432.1585572
Resolved,Blocker,2016-11-06T21:03:16.339+0000,Bug,busbey,2016-08-08T15:12:53.069+0000,2016-11-05T20:57:35.714+0000,0,AVRO,sacharya,15,AVRO-1897,146,67,5,Fixed,536.4262431
Resolved,Major,2016-08-03T23:01:47.881+0000,Bug,sachingoyal,2016-08-03T19:03:07.866+0000,2016-08-03T23:01:47.675+0000,0,AVRO,NA,2,AVRO-1893,185,49,2,Fixed,630.339998
Open,Major,2016-08-02T22:04:01.816+0000,Bug,cangussu,2016-08-02T22:04:01.816+0000,NA,0,AVRO,NA,0,AVRO-1892,140,45,1,NA,631.3801145
Open,Blocker,2018-04-02T14:11:22.080+0000,Bug,ross.black,2016-08-02T05:26:57.087+0000,NA,13,AVRO,NA,33,AVRO-1891,5007,60,23,NA,632.0725304
Open,Minor,2016-07-30T09:05:36.039+0000,Bug,ryonday,2016-07-29T20:04:35.685+0000,NA,0,AVRO,NA,1,AVRO-1890,511,56,2,NA,635.4630559
Resolved,Major,2016-08-29T04:20:15.001+0000,Bug,sachingoyal,2016-07-25T22:05:13.031+0000,2016-08-28T22:58:13.069+0000,0,AVRO,sachingoyal,4,AVRO-1889,154,26,4,Fixed,605.3424752
Resolved,Blocker,2016-09-04T00:27:01.959+0000,Bug,rdblue,2016-07-24T23:09:25.695+0000,2016-09-04T00:27:01.399+0000,1,AVRO,rdblue,4,AVRO-1888,294,60,4,Fixed,599.2808073
Resolved,Critical,2017-11-16T13:54:05.472+0000,Bug,Yibing,2016-07-17T23:45:30.140+0000,2017-10-27T14:48:09.857+0000,1,AVRO,Yibing,8,AVRO-1883,1269,82,7,Fixed,180.6827986
Resolved,Major,2016-11-06T16:30:04.287+0000,Bug,sachingoyal,2016-07-11T23:23:52.252+0000,2016-10-30T21:14:18.977+0000,0,AVRO,sachingoyal,8,AVRO-1882,781,56,6,Fixed,542.4146159
Resolved,Major,2017-01-10T15:00:03.153+0000,Bug,matt343,2016-07-11T22:05:09.008+0000,2017-01-10T15:00:02.812+0000,0,AVRO,nkollar,5,AVRO-1881,4981,57,5,Fixed,470.674543
Open,Major,2017-05-14T23:14:51.690+0000,Bug,rdblue,2016-07-10T01:33:25.830+0000,NA,1,AVRO,rdblue,9,AVRO-1878,150,48,4,NA,655.2346977
Resolved,Blocker,2016-07-21T23:37:56.003+0000,Bug,Yibing,2016-07-07T07:44:20.064+0000,2016-07-21T16:04:52.993+0000,0,AVRO,Yibing,16,AVRO-1877,170,66,5,Fixed,643.62952
Resolved,Critical,2016-09-04T21:38:53.232+0000,Bug,torgebo,2016-07-04T21:11:43.811+0000,2016-09-04T21:38:22.488+0000,0,AVRO,torgebo,7,AVRO-1874,970,63,5,Fixed,598.3979268
Resolved,Blocker,2016-09-12T16:09:38.250+0000,Bug,ACodeFarmer,2016-06-30T08:15:39.421+0000,2016-09-12T16:09:36.818+0000,0,AVRO,rdblue,4,AVRO-1873,794,72,4,Fixed,590.62622
Resolved,Major,2016-07-01T13:27:21.598+0000,Bug,chunfy.tseng,2016-06-29T02:37:42.905+0000,2016-07-01T13:27:21.504+0000,0,AVRO,mtth,6,AVRO-1872,2375,186,2,Fixed,663.7389129
Resolved,Major,2016-07-18T13:10:02.216+0000,Bug,a_hashemi@yahoo.com,2016-06-28T23:01:26.593+0000,2016-07-18T13:10:01.777+0000,0,AVRO,NA,0,AVRO-1871,2561,83,2,Duplicate,646.7509429
Open,Major,2016-07-25T18:57:30.499+0000,Bug,a_hashemi@yahoo.com,2016-06-28T22:59:55.644+0000,NA,2,AVRO,NA,8,AVRO-1870,2561,83,6,NA,666.3412971
Resolved,Major,2016-06-28T16:15:15.815+0000,Bug,rdblue,2016-06-28T03:37:35.855+0000,2016-06-28T16:14:57.864+0000,0,AVRO,rdblue,7,AVRO-1869,319,68,5,Fixed,666.6225197
Resolved,Blocker,2016-06-22T22:04:56.039+0000,Bug,busbey,2016-06-22T21:52:58.199+0000,2016-06-22T22:04:55.961+0000,0,AVRO,busbey,3,AVRO-1867,125,48,3,Fixed,672.3794866
Resolved,Minor,2017-01-29T13:18:53.130+0000,Bug,gahr,2016-06-22T12:05:16.372+0000,2017-01-29T13:18:53.083+0000,0,AVRO,gahr,5,AVRO-1866,107,58,3,Fixed,451.7447984
Patch Available,Major,2017-08-18T12:57:59.383+0000,Bug,AnLei,2016-06-20T15:35:27.038+0000,NA,1,AVRO,AnLei,6,AVRO-1865,2211,73,5,NA,250.7594368
Resolved,Minor,2016-06-20T17:25:35.410+0000,Bug,tscott@cloudera.com,2016-06-16T10:16:55.424+0000,2016-06-20T17:25:35.131+0000,0,AVRO,rdblue,1,AVRO-1864,801,97,3,Won't Fix,674.5734744
Resolved,Major,2016-10-10T08:11:24.455+0000,Bug,amok,2016-06-07T00:03:37.751+0000,2016-10-10T08:11:24.243+0000,0,AVRO,gszadovszky,7,AVRO-1861,967,75,3,Fixed,562.958324
Resolved,Major,2016-11-05T20:20:24.616+0000,Bug,manuelp3,2016-06-06T12:41:00.862+0000,2016-10-06T21:50:07.986+0000,0,AVRO,gszadovszky,5,AVRO-1860,435,43,5,Fixed,566.3897614
Open,Major,2016-06-04T13:07:24.863+0000,Bug,jackstockdale,2016-06-04T13:02:57.504+0000,NA,0,AVRO,NA,0,AVRO-1859,2385,35,1,NA,690.7558589
Resolved,Major,2017-05-25T07:44:06.243+0000,Bug,pmg23,2016-06-02T11:45:50.003+0000,2017-05-25T07:44:06.131+0000,0,AVRO,nkollar,5,AVRO-1857,3881,93,6,Fixed,335.9772854
Patch Available,Critical,2017-07-27T02:11:27.410+0000,Bug,mikkokupsu,2016-05-30T10:49:45.753+0000,NA,0,AVRO,NA,5,AVRO-1855,1728,86,3,NA,695.8479044
Open,Critical,2016-05-27T19:41:14.468+0000,Bug,dkaminsky,2016-05-27T19:24:27.852+0000,NA,0,AVRO,NA,4,AVRO-1854,742,41,3,NA,698.4909244
Resolved,Critical,2016-09-28T11:40:00.486+0000,Bug,HThulin,2016-05-25T07:24:41.100+0000,2016-09-27T15:06:57.168+0000,0,AVRO,zi,4,AVRO-1853,331,61,5,Fixed,575.6697455
Open,Minor,2016-05-23T15:49:54.724+0000,Bug,zkobza,2016-05-23T15:49:54.724+0000,NA,1,AVRO,NA,0,AVRO-1851,4510,57,2,NA,702.6399189
Resolved,Minor,2016-09-28T12:39:14.487+0000,Bug,Simon24601,2016-05-20T22:03:22.939+0000,2016-09-27T14:54:42.133+0000,0,AVRO,Simon24601,4,AVRO-1849,687,44,4,Fixed,575.6782516
Resolved,Critical,2017-02-10T04:48:37.245+0000,Bug,theturtle32,2016-05-19T22:22:05.101+0000,2016-09-04T01:01:10.651+0000,0,AVRO,theturtle32,5,AVRO-1848,1046,40,6,Fixed,599.2570898
Open,Major,2017-11-14T16:54:03.272+0000,Bug,jocoda,2016-05-16T21:10:05.172+0000,NA,0,AVRO,NA,3,AVRO-1846,998,56,3,NA,709.4175758
Resolved,Critical,2016-05-14T20:51:41.059+0000,Bug,nielsbasjes,2016-05-13T14:01:17.555+0000,2016-05-14T20:51:41.031+0000,0,AVRO,nielsbasjes,1,AVRO-1845,243,65,2,Duplicate,711.430354
Open,Major,2017-05-18T08:13:41.832+0000,Bug,jpivarski,2016-05-12T15:01:50.582+0000,NA,1,AVRO,NA,2,AVRO-1844,1158,60,3,NA,713.6733002
Resolved,Blocker,2016-05-02T18:03:44.101+0000,Bug,ccuiyyan@gmail.com,2016-04-27T18:18:42.909+0000,2016-05-02T15:38:49.500+0000,0,AVRO,NA,4,AVRO-1836,816,61,2,Not A Problem,723.6476179
Resolved,Major,2016-04-21T16:32:12.979+0000,Bug,odidukh,2016-04-20T13:06:01.448+0000,2016-04-20T15:52:01.041+0000,0,AVRO,NA,3,AVRO-1832,637,65,2,Duplicate,735.6384556
Patch Available,Minor,2016-04-16T00:27:24.674+0000,Bug,skliew,2016-04-15T10:57:02.362+0000,NA,0,AVRO,NA,7,AVRO-1830,227,57,3,NA,740.8337951
Resolved,Major,2016-04-17T21:44:54.790+0000,Bug,nielsbasjes,2016-04-09T19:17:08.636+0000,2016-04-17T21:44:54.747+0000,0,AVRO,nielsbasjes,6,AVRO-1826,98,60,3,Fixed,738.3933903
Resolved,Trivial,2016-04-09T22:49:47.129+0000,Bug,wsfulton,2016-04-08T06:23:32.758+0000,2016-04-09T22:49:47.095+0000,0,AVRO,wsfulton,2,AVRO-1824,76,26,3,Fixed,746.3483401
Resolved,Major,2017-06-20T18:30:11.210+0000,Bug,baharclerode,2016-04-04T15:22:10.636+0000,2017-06-20T08:44:49.702+0000,1,AVRO,baharclerode,11,AVRO-1821,6506,46,7,Fixed,309.9351155
Resolved,Major,2016-04-20T18:01:15.047+0000,Bug,DrVirtual,2016-04-02T17:01:08.466+0000,2016-04-20T18:01:14.970+0000,0,AVRO,DrVirtual,2,AVRO-1820,441,36,2,Fixed,735.5487113
Resolved,Major,2017-02-10T04:48:37.193+0000,Bug,DrVirtual,2016-04-02T09:27:11.628+0000,2016-04-20T17:13:22.773+0000,0,AVRO,DrVirtual,6,AVRO-1819,462,77,5,Fixed,735.5819549
Resolved,Major,2017-11-16T13:54:05.450+0000,Bug,martinboyleie,2016-03-22T11:01:06.619+0000,2017-11-16T13:54:05.374+0000,1,AVRO,NA,6,AVRO-1815,856,63,7,Duplicate,160.7203499
Resolved,Major,2016-04-28T20:54:52.089+0000,Bug,virtuald,2016-03-17T21:42:02.939+0000,2016-04-28T20:54:52.039+0000,0,AVRO,nielsbasjes,11,AVRO-1814,371,65,5,Fixed,727.4281438
Resolved,Trivial,2017-02-10T11:58:00.621+0000,Bug,forsberg,2016-03-17T07:33:14.687+0000,2017-02-10T11:58:00.586+0000,0,AVRO,pietromenna,6,AVRO-1813,225,64,3,Fixed,439.8009616
Patch Available,Critical,2016-09-12T17:13:06.442+0000,Bug,ryonday,2016-03-11T18:56:45.531+0000,NA,1,AVRO,Yibing,5,AVRO-1811,2714,109,6,NA,660.9913925
Open,Blocker,2017-09-14T19:18:32.110+0000,Bug,ryonday,2016-03-10T19:05:08.242+0000,NA,5,AVRO,NA,14,AVRO-1810,1062,35,14,NA,776.5043458
Resolved,Blocker,2016-05-14T20:47:15.422+0000,Bug,thms,2016-03-08T15:59:26.806+0000,2016-05-14T20:47:15.367+0000,0,AVRO,rdblue,6,AVRO-1807,2252,43,2,Fixed,711.4334292
Open,Major,2016-03-03T14:59:01.861+0000,Bug,bryn,2016-03-03T14:51:48.404+0000,NA,0,AVRO,NA,1,AVRO-1806,60,48,1,NA,783.6802699
Open,Major,2016-02-27T09:08:24.975+0000,Bug,robert.clancy,2016-02-27T08:25:25.024+0000,NA,0,AVRO,NA,1,AVRO-1804,200,43,1,NA,788.948596
Resolved,Minor,2017-10-30T08:37:24.300+0000,Bug,childnode,2016-02-24T12:19:44.033+0000,2016-02-24T23:01:07.871+0000,0,AVRO,NA,2,AVRO-1803,1171,38,2,Not A Problem,791.3404609
Resolved,Major,2016-02-22T20:31:04.299+0000,Bug,kbennett,2016-02-22T03:41:06.018+0000,2016-02-22T20:31:04.273+0000,0,AVRO,NA,1,AVRO-1802,179,41,2,Done,793.4446692
Open,Major,2016-02-19T00:11:03.152+0000,Bug,abaumgar,2016-02-19T00:11:03.152+0000,NA,0,AVRO,NA,0,AVRO-1801,1188,54,1,NA,797.2919047
Open,Minor,2016-02-11T15:30:02.596+0000,Bug,ctowong,2016-02-11T15:30:02.596+0000,NA,0,AVRO,NA,0,AVRO-1800,286,51,1,NA,804.6537167
Resolved,Critical,2017-01-13T11:26:27.286+0000,Bug,gcmcnutt,2016-02-10T15:58:55.677+0000,2016-02-29T19:01:39.291+0000,0,AVRO,rdblue,8,AVRO-1799,356,70,5,Fixed,786.5067637
Open,Major,2016-02-08T22:53:20.725+0000,Bug,abaumgar,2016-02-08T22:53:20.725+0000,NA,0,AVRO,NA,0,AVRO-1798,682,63,1,NA,807.345868
Open,Critical,2016-02-11T22:13:21.791+0000,Bug,HuaisiXu,2016-02-08T18:28:30.092+0000,NA,0,AVRO,NA,7,AVRO-1797,532,73,2,NA,807.5297874
Open,Major,2016-02-08T09:19:50.462+0000,Bug,jbonofre,2016-02-08T09:18:42.987+0000,NA,1,AVRO,NA,1,AVRO-1796,201,25,3,NA,807.9115826
Open,Major,2016-02-04T22:15:12.851+0000,Bug,jghoman,2016-02-04T22:15:12.851+0000,NA,2,AVRO,jghoman,0,AVRO-1795,1985,36,3,NA,811.372348
Resolved,Minor,2016-02-03T20:00:31.740+0000,Bug,kpriceyahoo,2016-02-02T23:15:06.882+0000,2016-02-03T19:38:55.750+0000,0,AVRO,NA,3,AVRO-1792,608,37,2,Invalid,812.480879
Open,Major,2016-02-03T19:52:07.031+0000,Bug,sebb@apache.org,2016-02-02T20:39:32.683+0000,NA,0,AVRO,NA,7,AVRO-1791,219,48,2,NA,813.4387852
Open,Major,2016-02-02T18:16:17.903+0000,Bug,rdblue,2016-02-02T18:16:17.903+0000,NA,0,AVRO,NA,0,AVRO-1789,249,24,1,NA,813.5382618
Open,Minor,2017-08-11T16:53:25.684+0000,Bug,java8964,2016-01-20T21:51:45.066+0000,NA,0,AVRO,NA,18,AVRO-1786,5867,65,5,NA,826.3886419
Resolved,Major,2016-01-22T17:52:24.740+0000,Bug,rdblue,2016-01-19T22:29:47.919+0000,2016-01-22T17:52:24.700+0000,0,AVRO,NA,4,AVRO-1785,5154,61,3,Won't Fix,824.5548493
Closed,Major,2016-02-01T14:55:55.566+0000,Bug,martinkl,2016-01-11T22:35:30.315+0000,2016-01-21T15:28:55.536+0000,0,AVRO,martinkl,14,AVRO-1783,2431,55,5,Fixed,814.6774092
Closed,Major,2017-04-12T03:39:29.419+0000,Bug,martinkl,2016-01-11T21:33:40.778+0000,2016-01-13T20:33:33.924+0000,0,AVRO,martinkl,6,AVRO-1782,495,29,4,Fixed,814.6774071
Closed,Blocker,2016-02-01T14:55:54.736+0000,Bug,busbey,2016-01-11T16:49:44.381+0000,2016-01-20T04:20:02.178+0000,0,AVRO,rdblue,24,AVRO-1781,745,31,8,Fixed,814.6774188
Closed,Blocker,2016-02-01T14:56:07.495+0000,Bug,busbey,2016-01-11T15:59:43.314+0000,2016-01-12T17:09:18.574+0000,0,AVRO,tomwhite,5,AVRO-1780,803,29,5,Fixed,814.6772711
Closed,Blocker,2016-02-01T14:56:07.978+0000,Bug,busbey,2016-01-11T15:58:09.273+0000,2016-01-18T10:57:06.260+0000,0,AVRO,rdblue,5,AVRO-1779,130,53,5,Fixed,814.6772655
Closed,Major,2017-04-12T03:40:09.076+0000,Bug,martinkl,2015-12-30T12:40:18.444+0000,2016-01-19T22:32:05.606+0000,0,AVRO,martinkl,11,AVRO-1775,263,30,4,Fixed,814.6774949
Closed,Major,2017-04-12T12:42:39.331+0000,Bug,rdblue,2015-12-21T18:18:30.548+0000,2016-01-06T12:12:32.409+0000,0,AVRO,rdblue,8,AVRO-1772,369,61,5,Fixed,814.6773259
Closed,Major,2016-02-01T14:55:57.948+0000,Bug,rdblue,2015-12-21T18:14:15.168+0000,2016-01-06T11:52:22.865+0000,0,AVRO,rdblue,5,AVRO-1770,98,37,4,Fixed,814.6773817
Closed,Minor,2016-02-01T14:56:03.327+0000,Bug,clement@unportant.info,2015-11-08T22:45:10.973+0000,2015-11-25T14:16:50.243+0000,0,AVRO,clement@unportant.info,4,AVRO-1755,647,46,4,Fixed,814.6773194
Closed,Major,2016-02-01T14:55:49.586+0000,Bug,comm@squotd.net,2015-11-04T19:27:37.057+0000,2015-11-26T18:57:53.158+0000,0,AVRO,comm@squotd.net,4,AVRO-1754,566,46,4,Fixed,814.6774784
Resolved,Major,2017-01-29T13:34:49.521+0000,Bug,braden,2015-10-15T19:34:40.406+0000,2017-01-29T13:34:33.528+0000,0,AVRO,thiru_mg,5,AVRO-1750,1956,41,6,Fixed,451.7339138
Resolved,Major,2015-10-08T02:59:18.748+0000,Bug,eyang,2015-10-08T02:55:38.370+0000,2015-10-08T02:59:18.724+0000,0,AVRO,NA,1,AVRO-1745,325,40,2,Duplicate,931.1750576
Open,Major,2016-03-16T21:54:27.787+0000,Bug,spikhalskiy,2015-10-04T14:45:40.165+0000,NA,0,AVRO,NA,2,AVRO-1743,1388,66,3,NA,934.684532
Open,Minor,2015-09-23T13:10:56.062+0000,Bug,mristima,2015-09-23T13:10:56.062+0000,NA,0,AVRO,NA,0,AVRO-1742,724,64,1,NA,945.7503202
Patch Available,Major,2017-07-25T19:13:40.504+0000,Bug,matterhayes,2015-09-15T23:27:26.657+0000,NA,3,AVRO,matterhayes,5,AVRO-1741,1010,64,5,NA,953.317729
Closed,Minor,2016-02-01T14:55:52.811+0000,Bug,busbey,2015-09-13T23:25:20.361+0000,2015-10-07T18:19:10.619+0000,0,AVRO,gliptak,4,AVRO-1739,353,30,5,Fixed,814.6774411
Open,Major,2015-09-15T21:01:28.951+0000,Bug,zoltan.fedor,2015-09-11T22:36:09.641+0000,NA,0,AVRO,NA,1,AVRO-1737,1372,44,2,NA,957.3578019
Closed,Major,2016-02-01T14:55:58.897+0000,Bug,whale2,2015-09-01T17:49:43.731+0000,2016-01-11T21:01:38.327+0000,0,AVRO,NA,10,AVRO-1725,554,65,6,Fixed,814.6773707
Open,Major,2015-10-04T06:27:03.419+0000,Bug,normanfungjp,2015-09-01T08:16:14.588+0000,NA,0,AVRO,NA,2,AVRO-1724,3362,29,1,NA,967.9549669
Resolved,Blocker,2017-10-13T00:53:12.044+0000,Bug,tdsmith,2015-08-19T04:21:42.412+0000,2016-09-04T00:04:23.127+0000,1,AVRO,Romain-Geissler-1A,9,AVRO-1719,318,40,7,Fixed,599.2965186
Open,Major,2016-02-04T22:53:45.697+0000,Bug,wojtkiewicz,2015-08-12T13:23:04.100+0000,NA,1,AVRO,NA,2,AVRO-1717,350,65,2,NA,987.7418938
Open,Major,2016-05-12T15:40:04.149+0000,Bug,secherre,2015-08-10T11:20:34.558+0000,NA,1,AVRO,NA,1,AVRO-1716,2176,84,2,NA,989.826958
Closed,Major,2016-02-01T14:55:56.123+0000,Bug,pavel.safrata,2015-08-07T16:13:03.010+0000,2015-10-07T21:09:39.023+0000,0,AVRO,pavel.safrata,13,AVRO-1715,1099,46,4,Fixed,814.6774028
Open,Major,2015-08-07T13:53:30.047+0000,Bug,MarkPerris,2015-08-07T13:53:30.047+0000,NA,0,AVRO,NA,0,AVRO-1714,1464,46,1,NA,992.7207602
Resolved,Major,2015-08-07T20:39:26.450+0000,Bug,achalaggarwal,2015-08-06T15:53:19.507+0000,2015-08-07T19:41:57.050+0000,0,AVRO,rdblue,5,AVRO-1713,483,29,4,Fixed,992.4787804
Resolved,Major,2016-05-08T22:28:48.250+0000,Bug,zolyfarkas,2015-08-04T19:17:22.906+0000,2016-05-08T22:28:48.214+0000,0,AVRO,zolyfarkas,5,AVRO-1711,1882,51,4,Fixed,717.3629104
Open,Critical,2017-04-02T21:45:27.115+0000,Bug,facboy,2015-07-28T14:37:44.984+0000,NA,0,AVRO,NA,2,AVRO-1710,165,96,3,NA,1002.690032
Resolved,Major,2016-04-18T17:02:23.871+0000,Bug,zolyfarkas,2015-07-21T20:38:59.485+0000,2016-04-18T01:21:27.649+0000,0,AVRO,NA,2,AVRO-1708,377,37,2,Won't Fix,738.2430092
Resolved,Minor,2016-04-13T08:29:15.329+0000,Bug,peter_liu,2015-07-11T21:00:25.129+0000,2016-04-13T08:29:15.224+0000,0,AVRO,peter_liu,9,AVRO-1701,2548,101,4,Fixed,742.9459304
Resolved,Minor,2015-08-26T22:38:32.733+0000,Bug,peter_liu,2015-07-11T19:59:48.219+0000,2015-08-26T21:42:09.207+0000,0,AVRO,peter_liu,7,AVRO-1700,645,47,5,Fixed,973.3953054
Patch Available,Major,2015-07-09T21:47:26.131+0000,Bug,svante.karlsson,2015-07-09T15:12:39.955+0000,NA,0,AVRO,NA,3,AVRO-1698,218,72,2,NA,1021.524974
Open,Major,2015-07-07T20:10:22.965+0000,Bug,wildsheep,2015-07-07T20:09:41.101+0000,NA,1,AVRO,NA,0,AVRO-1696,4653,60,2,NA,1023.459521
Closed,Major,2016-02-04T22:53:46.131+0000,Bug,VikasK,2015-06-30T19:30:47.749+0000,2016-01-19T20:59:58.585+0000,1,AVRO,NA,12,AVRO-1691,236,45,7,Fixed,814.6772612
Closed,Major,2016-02-01T14:55:47.518+0000,Bug,tomwhite,2015-06-25T14:51:24.438+0000,2015-06-25T16:29:52.722+0000,0,AVRO,tomwhite,4,AVRO-1689,185,49,4,Fixed,814.6775022
Closed,Blocker,2017-04-12T03:39:50.002+0000,Bug,tomwhite,2015-06-25T14:39:18.002+0000,2015-07-13T16:20:03.064+0000,0,AVRO,tomwhite,15,AVRO-1688,203,34,4,Fixed,814.6774162
Open,Major,2015-06-24T21:48:06.871+0000,Bug,ericsodt,2015-06-24T11:17:46.233+0000,NA,0,AVRO,NA,4,AVRO-1687,2322,30,2,NA,1036.828906
Resolved,Major,2015-06-24T08:50:47.158+0000,Bug,yuryn,2015-06-23T05:58:46.462+0000,2015-06-24T08:50:47.135+0000,0,AVRO,NA,0,AVRO-1686,359,57,1,Duplicate,1036.930979
Open,Minor,2015-07-03T13:03:06.659+0000,Bug,xkrogen,2015-06-09T05:39:06.560+0000,NA,0,AVRO,NA,3,AVRO-1679,313,68,2,NA,1052.064088
Open,Major,2015-06-05T09:58:39.297+0000,Bug,pmg23,2015-06-05T09:58:39.297+0000,NA,0,AVRO,NA,0,AVRO-1678,1789,44,4,NA,1055.883848
Open,Major,2015-06-04T19:45:01.665+0000,Bug,jrh3k5,2015-06-04T19:45:01.665+0000,NA,0,AVRO,NA,0,AVRO-1677,665,77,1,NA,1056.476644
Closed,Major,2016-02-01T14:55:53.407+0000,Bug,mikerod,2015-06-03T16:48:14.201+0000,2015-08-25T14:29:40.229+0000,3,AVRO,busbey,6,AVRO-1676,777,56,7,Fixed,814.6774341
Patch Available,Major,2015-06-03T13:18:40.633+0000,Bug,johncai1,2015-06-02T21:21:45.247+0000,NA,0,AVRO,NA,1,AVRO-1675,1076,59,1,NA,1057.744943
Resolved,Major,2015-08-24T04:08:06.535+0000,Bug,sanchez,2015-05-29T15:23:11.380+0000,2015-08-24T04:08:06.514+0000,1,AVRO,NA,1,AVRO-1674,2154,40,2,Duplicate,976.1272823
Closed,Major,2016-02-01T14:55:58.720+0000,Bug,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,mbialon,7,AVRO-1673,156,48,4,Fixed,814.6773728
Open,Major,2015-05-11T10:27:37.706+0000,Bug,oshulgin,2015-05-11T10:21:02.437+0000,NA,0,AVRO,NA,2,AVRO-1669,358,39,1,NA,1080.868302
Resolved,Major,2017-02-10T04:48:37.245+0000,Bug,zolyfarkas,2015-05-05T19:41:06.306+0000,2016-03-15T15:50:18.218+0000,0,AVRO,zolyfarkas,31,AVRO-1667,2120,61,6,Fixed,771.6396462
Open,Major,2015-05-01T16:55:18.884+0000,Bug,Jakozaur,2015-05-01T09:59:33.639+0000,NA,0,AVRO,NA,1,AVRO-1666,784,73,2,NA,1090.883219
Open,Major,2018-01-03T09:34:47.684+0000,Bug,banks,2015-04-24T19:49:38.194+0000,NA,1,AVRO,NA,2,AVRO-1664,1753,69,2,NA,1097.473444
Closed,Major,2016-02-04T22:53:43.231+0000,Bug,daedric,2015-04-23T15:58:07.839+0000,2016-01-19T21:22:59.469+0000,0,AVRO,martinkl,18,AVRO-1663,416,42,7,Fixed,814.6773972
Resolved,Major,2015-04-08T18:24:19.044+0000,Bug,brajkumar,2015-04-07T00:19:25.065+0000,2015-04-08T18:24:18.991+0000,0,AVRO,NA,6,AVRO-1660,291,55,2,Invalid,1113.532693
Open,Major,2015-04-03T00:58:10.779+0000,Bug,dkorz,2015-04-03T00:05:40.931+0000,NA,2,AVRO,NA,2,AVRO-1657,1906,82,2,NA,1119.295634
Closed,Major,2016-02-01T14:55:56.883+0000,Bug,lars_francke,2015-03-31T19:52:27.315+0000,2015-04-17T20:48:13.057+0000,0,AVRO,lars_francke,9,AVRO-1655,464,56,4,Fixed,814.677394
Open,Critical,2015-03-30T17:44:32.293+0000,Bug,PaddyD,2015-03-30T15:35:41.066+0000,NA,0,AVRO,NA,0,AVRO-1654,1175,91,1,NA,1122.649799
Closed,Trivial,2016-02-01T14:56:02.009+0000,Bug,sehrope,2015-03-29T22:04:19.479+0000,2015-03-30T23:47:40.811+0000,0,AVRO,sehrope,5,AVRO-1653,104,35,5,Fixed,814.6773348
Closed,Minor,2016-02-01T14:56:04.030+0000,Bug,mdang,2015-03-28T02:58:03.258+0000,2015-11-25T13:47:59.677+0000,0,AVRO,mdang,8,AVRO-1652,843,97,5,Fixed,814.6773112
Open,Major,2015-03-25T16:10:58.318+0000,Bug,jpivarski,2015-03-25T16:10:58.318+0000,NA,0,AVRO,NA,0,AVRO-1651,3371,92,1,NA,1127.625294
Resolved,Major,2015-03-19T20:29:41.133+0000,Bug,sachingoyal,2015-03-19T19:11:05.628+0000,2015-03-19T20:29:41.102+0000,0,AVRO,NA,2,AVRO-1650,4193,72,2,Not A Problem,1133.445632
Open,Major,2015-03-07T00:06:39.903+0000,Bug,sachingoyal,2015-03-07T00:06:39.903+0000,NA,0,AVRO,NA,0,AVRO-1648,455,59,1,NA,1146.294952
Patch Available,Major,2015-03-05T21:49:56.241+0000,Bug,whale2,2015-03-05T16:57:12.444+0000,NA,0,AVRO,NA,1,AVRO-1646,294,87,1,NA,1147.590435
Open,Minor,2015-03-31T21:25:42.154+0000,Bug,sachingoyal,2015-02-27T00:02:16.232+0000,NA,0,AVRO,NA,0,AVRO-1643,202,37,1,NA,1154.298004
Resolved,Critical,2017-02-02T23:38:47.677+0000,Bug,u912boilermaker,2015-02-24T19:42:33.954+0000,2016-04-09T23:10:43.474+0000,1,AVRO,barryjones,32,AVRO-1642,947,48,7,Fixed,746.3337983
Patch Available,Minor,2015-12-04T20:57:28.011+0000,Bug,zolyfarkas,2015-02-24T14:49:38.451+0000,NA,0,AVRO,zolyfarkas,11,AVRO-1641,533,95,2,NA,888.1766511
Open,Minor,2017-08-18T13:16:29.085+0000,Bug,silasdavis,2015-02-23T17:39:21.510+0000,NA,0,AVRO,NA,1,AVRO-1640,1139,51,2,NA,1157.563915
Open,Major,2015-02-16T03:47:39.974+0000,Bug,zksm,2015-02-16T03:47:39.974+0000,NA,0,AVRO,NA,0,AVRO-1639,1890,100,1,NA,1165.141479
