status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Resolved,2016-04-13T08:29:15.329+0000,NA,peter_liu,2015-07-11T21:00:25.129+0000,NA,peter_liu,Open,peter_liu,AVRO-1701,2548,101,742.9459376,NA,AVRO,2015-07-11T21:00:25.129+0000,Non-existent to Open,2016-04-13T08:29:15.224+0000,9,Minor,0,Bug,4,Fixed
Resolved,2016-04-13T08:29:15.329+0000,Open,peter_liu,2015-07-29T04:21:55.631+0000,17.30660303,peter_liu,Patch Available,peter_liu,AVRO-1701,2548,101,742.9459376,17.30660303,AVRO,2015-07-11T21:00:25.129+0000,Open to Patch Available,2016-04-13T08:29:15.224+0000,9,Minor,0,Bug,4,Fixed
Resolved,2016-04-13T08:29:15.329+0000,Patch Available,peter_liu,2016-04-13T08:29:15.340+0000,259.1717559,thiru_mg,Resolved,peter_liu,AVRO-1701,2548,101,742.9459376,276.4783589,AVRO,2015-07-11T21:00:25.129+0000,Patch Available to Resolved,2016-04-13T08:29:15.224+0000,9,Minor,0,Bug,4,Fixed
Resolved,2015-08-26T22:38:32.733+0000,NA,peter_liu,2015-07-11T19:59:48.219+0000,NA,peter_liu,Open,peter_liu,AVRO-1700,645,47,973.3953126,NA,AVRO,2015-07-11T19:59:48.219+0000,Non-existent to Open,2015-08-26T21:42:09.207+0000,7,Minor,0,Bug,5,Fixed
Resolved,2015-08-26T22:38:32.733+0000,Open,peter_liu,2015-07-29T04:20:56.067+0000,17.3480075,peter_liu,Patch Available,peter_liu,AVRO-1700,645,47,973.3953126,17.3480075,AVRO,2015-07-11T19:59:48.219+0000,Open to Patch Available,2015-08-26T21:42:09.207+0000,7,Minor,0,Bug,5,Fixed
Resolved,2015-08-26T22:38:32.733+0000,Patch Available,peter_liu,2015-08-26T21:42:09.346+0000,28.72307036,rdblue,Resolved,peter_liu,AVRO-1700,645,47,973.3953126,46.07107786,AVRO,2015-07-11T19:59:48.219+0000,Patch Available to Resolved,2015-08-26T21:42:09.207+0000,7,Minor,0,Bug,5,Fixed
Closed,2016-02-01T14:56:00.927+0000,NA,sehrope,2015-06-17T23:58:38.095+0000,NA,sehrope,Open,sehrope,AVRO-1685,999,46,814.6773535,NA,AVRO,2015-06-17T23:58:38.095+0000,Non-existent to Open,2015-06-25T15:40:56.954+0000,5,Minor,0,Improvement,4,Fixed
Closed,2016-02-01T14:56:00.927+0000,Open,sehrope,2015-06-25T15:40:57.419+0000,7.654390324,tomwhite,Resolved,sehrope,AVRO-1685,999,46,814.6773535,7.654390324,AVRO,2015-06-17T23:58:38.095+0000,Open to Resolved,2015-06-25T15:40:56.954+0000,5,Minor,0,Improvement,4,Fixed
Closed,2016-02-01T14:56:00.927+0000,Resolved,sehrope,2016-02-01T14:56:01.013+0000,220.9687916,tomwhite,Closed,sehrope,AVRO-1685,999,46,814.6773535,228.6231819,AVRO,2015-06-17T23:58:38.095+0000,Resolved to Closed,2015-06-25T15:40:56.954+0000,5,Minor,0,Improvement,4,Fixed
Resolved,2015-06-24T22:52:31.870+0000,NA,jacopo.moronato,2015-06-12T09:53:03.516+0000,NA,jacopo.moronato,Open,rdblue,AVRO-1682,4599,27,1036.346441,NA,AVRO,2015-06-12T09:53:03.516+0000,Non-existent to Open,2015-06-24T22:52:31.835+0000,2,Minor,0,Wish,3,Fixed
Resolved,2015-06-24T22:52:31.870+0000,Open,jacopo.moronato,2015-06-24T22:52:31.872+0000,12.54130042,rdblue,Resolved,rdblue,AVRO-1682,4599,27,1036.346441,12.54130042,AVRO,2015-06-12T09:53:03.516+0000,Open to Resolved,2015-06-24T22:52:31.835+0000,2,Minor,0,Wish,3,Fixed
Closed,2017-01-29T20:51:34.735+0000,NA,cikeson,2015-06-10T23:29:08.787+0000,NA,cikeson,Open,cikeson,AVRO-1681,664,26,814.6773936,NA,AVRO,2015-06-10T23:29:08.787+0000,Non-existent to Open,2015-06-26T14:42:32.210+0000,11,Minor,0,Improvement,5,Fixed
Closed,2017-01-29T20:51:34.735+0000,Open,cikeson,2015-06-26T14:42:32.304+0000,15.63429997,tomwhite,Resolved,cikeson,AVRO-1681,664,26,814.6773936,15.63429997,AVRO,2015-06-10T23:29:08.787+0000,Open to Resolved,2015-06-26T14:42:32.210+0000,11,Minor,0,Improvement,5,Fixed
Closed,2017-01-29T20:51:34.735+0000,Resolved,cikeson,2016-02-01T14:55:57.552+0000,220.00932,tomwhite,Closed,cikeson,AVRO-1681,664,26,814.6773936,235.64362,AVRO,2015-06-10T23:29:08.787+0000,Resolved to Closed,2015-06-26T14:42:32.210+0000,11,Minor,0,Improvement,5,Fixed
Open,2015-07-03T13:03:06.659+0000,NA,xkrogen,2015-06-09T05:39:06.560+0000,NA,xkrogen,Open,NA,AVRO-1679,313,68,1052.064095,NA,AVRO,2015-06-09T05:39:06.560+0000,Non-existent to Open,NA,3,Minor,0,Bug,2,NA
Closed,2016-02-01T14:56:04.030+0000,NA,mdang,2015-03-28T02:58:03.258+0000,NA,mdang,Open,mdang,AVRO-1652,843,97,814.6773185,NA,AVRO,2015-03-28T02:58:03.258+0000,Non-existent to Open,2015-11-25T13:47:59.677+0000,8,Minor,0,Bug,5,Fixed
Closed,2016-02-01T14:56:04.030+0000,Open,mdang,2015-11-25T13:47:59.706+0000,242.4513478,tomwhite,Resolved,mdang,AVRO-1652,843,97,814.6773185,242.4513478,AVRO,2015-03-28T02:58:03.258+0000,Open to Resolved,2015-11-25T13:47:59.677+0000,8,Minor,0,Bug,5,Fixed
Closed,2016-02-01T14:56:04.030+0000,Resolved,mdang,2016-02-01T14:56:04.043+0000,68.04727242,tomwhite,Closed,mdang,AVRO-1652,843,97,814.6773185,310.4986202,AVRO,2015-03-28T02:58:03.258+0000,Resolved to Closed,2015-11-25T13:47:59.677+0000,8,Minor,0,Bug,5,Fixed
Open,2016-02-04T22:53:45.415+0000,NA,bob.cotton@gmail.com,2015-03-11T20:01:19.945+0000,NA,bob.cotton@gmail.com,Open,NA,AVRO-1649,131,76,1141.465329,NA,AVRO,2015-03-11T20:01:19.945+0000,Non-existent to Open,NA,10,Minor,1,Improvement,4,NA
Open,2016-02-04T22:53:41.964+0000,NA,peterableda,2015-03-05T17:09:55.654+0000,NA,peterableda,Open,NA,AVRO-1647,NA,44,1147.58436,NA,AVRO,2015-03-05T17:09:55.654+0000,Non-existent to Open,NA,1,Minor,0,Improvement,3,NA
Open,2015-03-31T21:25:42.154+0000,NA,sachingoyal,2015-02-27T00:02:16.232+0000,NA,sachingoyal,Open,NA,AVRO-1643,202,37,1154.298011,NA,AVRO,2015-02-27T00:02:16.232+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Patch Available,2015-12-04T20:57:28.011+0000,NA,zolyfarkas,2015-02-24T14:49:38.451+0000,NA,zolyfarkas,Open,zolyfarkas,AVRO-1641,533,95,888.1766584,NA,AVRO,2015-02-24T14:49:38.451+0000,Non-existent to Open,NA,11,Minor,0,Bug,2,NA
Patch Available,2015-12-04T20:57:28.011+0000,Open,zolyfarkas,2015-11-20T02:57:01.079+0000,268.505123,busbey,Patch Available,zolyfarkas,AVRO-1641,533,95,888.1766584,268.505123,AVRO,2015-02-24T14:49:38.451+0000,Open to Patch Available,NA,11,Minor,0,Bug,2,NA
Open,2017-08-18T13:16:29.085+0000,NA,silasdavis,2015-02-23T17:39:21.510+0000,NA,silasdavis,Open,NA,AVRO-1640,1139,51,1157.563922,NA,AVRO,2015-02-23T17:39:21.510+0000,Non-existent to Open,NA,1,Minor,0,Bug,2,NA
Resolved,2015-04-07T21:13:06.809+0000,NA,jamur2,2015-02-02T17:02:35.450+0000,NA,jamur2,Open,NA,AVRO-1637,1540,43,1114.415481,NA,AVRO,2015-02-02T17:02:35.450+0000,Non-existent to Open,2015-04-07T21:13:06.750+0000,1,Minor,0,Bug,1,Invalid
Resolved,2015-04-07T21:13:06.809+0000,Open,jamur2,2015-04-07T21:13:06.813+0000,64.17397411,jamur2,Resolved,NA,AVRO-1637,1540,43,1114.415481,64.17397411,AVRO,2015-02-02T17:02:35.450+0000,Open to Resolved,2015-04-07T21:13:06.750+0000,1,Minor,0,Bug,1,Invalid
Open,2015-01-20T18:38:51.093+0000,NA,maulik.gandhi,2015-01-20T18:34:15.300+0000,NA,maulik.gandhi,Open,NA,AVRO-1634,609,71,1191.525799,NA,AVRO,2015-01-20T18:34:15.300+0000,Non-existent to Open,NA,1,Minor,0,New Feature,1,NA
Open,2015-01-14T19:35:58.809+0000,NA,nerdynick,2015-01-14T19:35:58.809+0000,NA,nerdynick,Open,NA,AVRO-1631,1160,28,1197.482935,NA,AVRO,2015-01-14T19:35:58.809+0000,Non-existent to Open,NA,0,Minor,0,Improvement,1,NA
Open,2015-01-14T00:34:22.397+0000,NA,kern3020,2015-01-14T00:34:22.397+0000,NA,kern3020,Open,NA,AVRO-1629,1149,56,1198.275717,NA,AVRO,2015-01-14T00:34:22.397+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Resolved,2015-03-18T20:50:41.970+0000,NA,alfonso.nishikawa,2014-11-26T11:24:59.646+0000,NA,alfonso.nishikawa,Open,NA,AVRO-1613,271,50,1239.733102,NA,AVRO,2014-11-26T11:24:59.646+0000,Non-existent to Open,2014-12-03T13:35:44.357+0000,10,Minor,0,Wish,3,Not A Problem
Resolved,2015-03-18T20:50:41.970+0000,Open,alfonso.nishikawa,2014-12-03T13:35:44.394+0000,7.090795694,alfonso.nishikawa,Resolved,NA,AVRO-1613,271,50,1239.733102,7.090795694,AVRO,2014-11-26T11:24:59.646+0000,Open to Resolved,2014-12-03T13:35:44.357+0000,10,Minor,0,Wish,3,Not A Problem
Open,2014-11-25T19:44:14.323+0000,NA,peter.amstutz,2014-11-25T19:44:14.323+0000,NA,peter.amstutz,Open,NA,AVRO-1612,690,38,1247.4772,NA,AVRO,2014-11-25T19:44:14.323+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Open,2014-11-26T19:20:10.053+0000,NA,br1985,2014-11-25T15:33:22.222+0000,NA,br1985,Open,NA,AVRO-1611,466,52,1247.651414,NA,AVRO,2014-11-25T15:33:22.222+0000,Non-existent to Open,NA,1,Minor,3,Improvement,4,NA
Open,2014-11-21T16:44:09.879+0000,NA,trex58,2014-11-21T16:44:09.879+0000,NA,trex58,Open,NA,AVRO-1609,1092,50,1251.602251,NA,AVRO,2014-11-21T16:44:09.879+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Open,2014-12-16T18:58:00.416+0000,NA,zolyfarkas,2014-11-18T16:22:29.311+0000,NA,zolyfarkas,Open,NA,AVRO-1607,698,29,1254.617304,NA,AVRO,2014-11-18T16:22:29.311+0000,Non-existent to Open,NA,1,Minor,0,Improvement,2,NA
Open,2016-05-11T19:16:45.166+0000,NA,zolyfarkas,2014-11-10T16:59:51.908+0000,NA,zolyfarkas,Open,NA,AVRO-1603,165,46,1262.591348,NA,AVRO,2014-11-10T16:59:51.908+0000,Non-existent to Open,NA,3,Minor,0,New Feature,2,NA
Open,2014-11-11T03:54:31.896+0000,NA,ottomata,2014-11-05T17:04:45.973+0000,NA,ottomata,Open,NA,AVRO-1601,1136,96,1267.587944,NA,AVRO,2014-11-05T17:04:45.973+0000,Non-existent to Open,NA,1,Minor,0,Improvement,2,NA
Open,2014-10-13T15:58:06.687+0000,NA,bbaugher,2014-10-13T15:58:06.687+0000,NA,bbaugher,Open,NA,AVRO-1595,215,40,1290.634232,NA,AVRO,2014-10-13T15:58:06.687+0000,Non-existent to Open,NA,0,Minor,1,Improvement,2,NA
Open,2014-10-05T18:03:46.135+0000,NA,vanyatka,2014-09-17T14:36:28.763+0000,NA,vanyatka,Open,cutting,AVRO-1587,225,56,1316.690921,NA,AVRO,2014-09-17T14:36:28.763+0000,Non-existent to Open,NA,6,Minor,0,Bug,3,NA
Patch Available,2017-01-28T11:17:10.829+0000,NA,zolyfarkas,2014-09-03T19:58:32.909+0000,NA,zolyfarkas,Open,hatchetman82,AVRO-1581,192,34,452.8293234,NA,AVRO,2014-09-03T19:58:32.909+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Patch Available,2017-01-28T11:17:10.829+0000,Open,zolyfarkas,2017-01-28T11:17:10.833+0000,877.6379389,busbey,Patch Available,hatchetman82,AVRO-1581,192,34,452.8293234,877.6379389,AVRO,2014-09-03T19:58:32.909+0000,Open to Patch Available,NA,0,Minor,0,Bug,1,NA
Open,2017-12-27T20:03:23.457+0000,NA,zolyfarkas,2014-09-03T19:39:09.477+0000,NA,zolyfarkas,Open,NA,AVRO-1580,83,51,1330.480728,NA,AVRO,2014-09-03T19:39:09.477+0000,Non-existent to Open,NA,2,Minor,0,Improvement,3,NA
Closed,2016-02-01T14:56:02.936+0000,NA,sslavic,2014-09-03T09:35:02.483+0000,NA,sslavic,Open,sslavic,AVRO-1576,136,45,814.6773314,NA,AVRO,2014-09-03T09:35:02.483+0000,Non-existent to Open,2015-07-07T10:12:32.731+0000,6,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:02.936+0000,Open,sslavic,2014-09-03T09:37:01.885+0000,0.001381968,sslavic,Patch Available,sslavic,AVRO-1576,136,45,814.6773314,0.001381968,AVRO,2014-09-03T09:35:02.483+0000,Open to Patch Available,2015-07-07T10:12:32.731+0000,6,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:02.936+0000,Patch Available,sslavic,2015-07-07T10:12:32.926+0000,307.0246648,tomwhite,Resolved,sslavic,AVRO-1576,136,45,814.6773314,307.0260468,AVRO,2014-09-03T09:35:02.483+0000,Patch Available to Resolved,2015-07-07T10:12:32.731+0000,6,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:02.936+0000,Resolved,sslavic,2016-02-01T14:56:02.946+0000,209.1968752,tomwhite,Closed,sslavic,AVRO-1576,136,45,814.6773314,516.222922,AVRO,2014-09-03T09:35:02.483+0000,Resolved to Closed,2015-07-07T10:12:32.731+0000,6,Minor,0,Bug,4,Fixed
Open,2014-08-12T22:59:41.630+0000,NA,hji,2014-08-12T19:26:54.571+0000,NA,hji,Open,NA,AVRO-1566,350,74,1352.489234,NA,AVRO,2014-08-12T19:26:54.571+0000,Non-existent to Open,NA,4,Minor,0,Improvement,3,NA
Closed,2016-02-01T14:56:05.450+0000,NA,ujjwal.wadhawan,2014-08-06T23:23:41.373+0000,NA,ujjwal.wadhawan,Open,NA,AVRO-1560,414,50,814.6773024,NA,AVRO,2014-08-06T23:23:41.373+0000,Non-existent to Open,2015-12-30T15:53:54.951+0000,5,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:05.450+0000,Open,ujjwal.wadhawan,2015-12-30T15:53:54.997+0000,510.6876577,martinkl,Resolved,NA,AVRO-1560,414,50,814.6773024,510.6876577,AVRO,2014-08-06T23:23:41.373+0000,Open to Resolved,2015-12-30T15:53:54.951+0000,5,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:05.450+0000,Resolved,ujjwal.wadhawan,2016-02-01T14:56:05.453+0000,32.95984324,tomwhite,Closed,NA,AVRO-1560,414,50,814.6773024,543.6475009,AVRO,2014-08-06T23:23:41.373+0000,Resolved to Closed,2015-12-30T15:53:54.951+0000,5,Minor,0,Bug,4,Fixed
Closed,2016-02-01T14:56:03.505+0000,NA,dk-apache,2014-07-30T11:25:39.729+0000,NA,dk-apache,Open,dk-apache,AVRO-1555,110,28,814.6773249,NA,AVRO,2014-07-30T11:25:39.729+0000,Non-existent to Open,2014-08-04T20:15:27.930+0000,16,Minor,0,Improvement,2,Fixed
Closed,2016-02-01T14:56:03.505+0000,Open,dk-apache,2014-07-30T11:37:14.827+0000,0.008045116,dk-apache,Patch Available,dk-apache,AVRO-1555,110,28,814.6773249,0.008045116,AVRO,2014-07-30T11:25:39.729+0000,Open to Patch Available,2014-08-04T20:15:27.930+0000,16,Minor,0,Improvement,2,Fixed
Closed,2016-02-01T14:56:03.505+0000,Patch Available,dk-apache,2014-08-04T20:15:27.967+0000,5.359874306,cutting,Resolved,dk-apache,AVRO-1555,110,28,814.6773249,5.367919421,AVRO,2014-07-30T11:25:39.729+0000,Patch Available to Resolved,2014-08-04T20:15:27.930+0000,16,Minor,0,Improvement,2,Fixed
Closed,2016-02-01T14:56:03.505+0000,Resolved,dk-apache,2016-02-01T14:56:03.506+0000,545.7781891,tomwhite,Closed,dk-apache,AVRO-1555,110,28,814.6773249,551.1461085,AVRO,2014-07-30T11:25:39.729+0000,Resolved to Closed,2014-08-04T20:15:27.930+0000,16,Minor,0,Improvement,2,Fixed
Closed,2016-02-01T14:55:47.972+0000,NA,tfriedr,2014-07-23T22:18:12.698+0000,NA,tfriedr,Open,tfriedr,AVRO-1550,194,33,814.6775046,NA,AVRO,2014-07-23T22:18:12.698+0000,Non-existent to Open,2015-06-03T23:58:44.245+0000,4,Minor,0,Improvement,2,Duplicate
Closed,2016-02-01T14:55:47.972+0000,Open,tfriedr,2014-07-24T16:34:23.169+0000,0.761232303,cutting,Patch Available,tfriedr,AVRO-1550,194,33,814.6775046,0.761232303,AVRO,2014-07-23T22:18:12.698+0000,Open to Patch Available,2015-06-03T23:58:44.245+0000,4,Minor,0,Improvement,2,Duplicate
Closed,2016-02-01T14:55:47.972+0000,Patch Available,tfriedr,2015-06-03T23:58:44.336+0000,314.3085783,tfriedr,Resolved,tfriedr,AVRO-1550,194,33,814.6775046,315.0698106,AVRO,2014-07-23T22:18:12.698+0000,Patch Available to Resolved,2015-06-03T23:58:44.245+0000,4,Minor,0,Improvement,2,Duplicate
Closed,2016-02-01T14:55:47.972+0000,Resolved,tfriedr,2016-02-01T14:55:47.986+0000,242.6229589,tomwhite,Closed,tfriedr,AVRO-1550,194,33,814.6775046,557.6927695,AVRO,2014-07-23T22:18:12.698+0000,Resolved to Closed,2015-06-03T23:58:44.245+0000,4,Minor,0,Improvement,2,Duplicate
Open,2014-07-22T21:32:26.005+0000,NA,jimux,2014-07-22T21:32:26.005+0000,NA,jimux,Open,NA,AVRO-1549,1738,57,1373.402065,NA,AVRO,2014-07-22T21:32:26.005+0000,Non-existent to Open,NA,0,Minor,0,Bug,1,NA
Open,2017-02-09T18:36:02.756+0000,NA,lewismc,2014-07-18T23:22:49.522+0000,NA,lewismc,Open,lewismc,AVRO-1547,1222,19,1377.325403,NA,AVRO,2014-07-18T23:22:49.522+0000,Non-existent to Open,NA,2,Minor,0,New Feature,2,NA
Closed,2014-07-24T20:16:15.831+0000,NA,b4hand,2014-07-17T21:43:06.778+0000,NA,b4hand,Open,b4hand,AVRO-1546,1169,43,1371.45496,NA,AVRO,2014-07-17T21:43:06.778+0000,Non-existent to Open,2014-07-18T19:15:08.893+0000,7,Minor,0,Bug,3,Fixed
Closed,2014-07-24T20:16:15.831+0000,Open,b4hand,2014-07-18T16:57:21.073+0000,0.80155434,b4hand,Patch Available,b4hand,AVRO-1546,1169,43,1371.45496,0.80155434,AVRO,2014-07-17T21:43:06.778+0000,Open to Patch Available,2014-07-18T19:15:08.893+0000,7,Minor,0,Bug,3,Fixed
Closed,2014-07-24T20:16:15.831+0000,Patch Available,b4hand,2014-07-18T19:15:08.960+0000,0.095693137,cutting,Resolved,b4hand,AVRO-1546,1169,43,1371.45496,0.897247477,AVRO,2014-07-17T21:43:06.778+0000,Patch Available to Resolved,2014-07-18T19:15:08.893+0000,7,Minor,0,Bug,3,Fixed
Closed,2014-07-24T20:16:15.831+0000,Resolved,b4hand,2014-07-24T20:16:15.833+0000,6.04244066,cutting,Closed,b4hand,AVRO-1546,1169,43,1371.45496,6.939688137,AVRO,2014-07-17T21:43:06.778+0000,Resolved to Closed,2014-07-18T19:15:08.893+0000,7,Minor,0,Bug,3,Fixed
Patch Available,2017-07-29T18:44:22.052+0000,NA,eustache,2014-06-16T13:47:57.162+0000,NA,eustache,Open,NA,AVRO-1527,62,33,1409.723766,NA,AVRO,2014-06-16T13:47:57.162+0000,Non-existent to Open,NA,0,Minor,0,Improvement,1,NA
Patch Available,2017-07-29T18:44:22.052+0000,Open,eustache,2014-06-16T13:49:10.959+0000,0.000854132,eustache,Patch Available,NA,AVRO-1527,62,33,1409.723766,0.000854132,AVRO,2014-06-16T13:47:57.162+0000,Open to Patch Available,NA,0,Minor,0,Improvement,1,NA
Open,2014-06-08T19:51:55.531+0000,NA,virtuald,2014-06-06T22:23:49.760+0000,NA,virtuald,Open,NA,AVRO-1524,373,60,1419.366373,NA,AVRO,2014-06-06T22:23:49.760+0000,Non-existent to Open,NA,1,Minor,1,Improvement,2,NA
Patch Available,2017-07-29T18:44:45.761+0000,NA,jkarp,2014-06-03T23:37:04.968+0000,NA,jkarp,Open,jkarp,AVRO-1523,382,59,1414.282883,NA,AVRO,2014-06-03T23:37:04.968+0000,Non-existent to Open,NA,1,Minor,0,Bug,1,NA
Patch Available,2017-07-29T18:44:45.761+0000,Open,jkarp,2014-06-12T00:24:03.330+0000,8.032619931,jkarp,Patch Available,jkarp,AVRO-1523,382,59,1414.282883,8.032619931,AVRO,2014-06-03T23:37:04.968+0000,Open to Patch Available,NA,1,Minor,0,Bug,1,NA
Open,2014-05-26T13:42:31.926+0000,NA,james@breachintelligence.com,2014-05-26T13:42:31.926+0000,NA,james@breachintelligence.com,Open,NA,AVRO-1519,191,44,1430.728385,NA,AVRO,2014-05-26T13:42:31.926+0000,Non-existent to Open,NA,0,Minor,0,Improvement,1,NA
Patch Available,2016-01-29T12:35:32.815+0000,NA,jkarp,2014-05-22T22:42:52.917+0000,NA,jkarp,Open,jkarp,AVRO-1514,821,30,1427.439618,NA,AVRO,2014-05-22T22:42:52.917+0000,Non-existent to Open,NA,2,Minor,0,Improvement,2,NA
Patch Available,2016-01-29T12:35:32.815+0000,Open,jkarp,2014-05-23T14:53:24.956+0000,0.673981933,jkarp,In Progress,jkarp,AVRO-1514,821,30,1427.439618,0.673981933,AVRO,2014-05-22T22:42:52.917+0000,Open to In Progress,NA,2,Minor,0,Improvement,2,NA
Patch Available,2016-01-29T12:35:32.815+0000,In Progress,jkarp,2014-05-29T20:38:21.381+0000,6.239541956,jkarp,Patch Available,jkarp,AVRO-1514,821,30,1427.439618,6.913523889,AVRO,2014-05-22T22:42:52.917+0000,In Progress to Patch Available,NA,2,Minor,0,Improvement,2,NA
Open,2014-05-15T15:12:24.871+0000,NA,saden1,2014-05-15T15:11:37.068+0000,NA,saden1,Open,cutting,AVRO-1511,375,46,1441.66652,NA,AVRO,2014-05-15T15:11:37.068+0000,Non-existent to Open,NA,0,Minor,1,Improvement,3,NA
Open,2017-07-29T18:45:46.619+0000,NA,woopi,2014-05-08T10:52:37.229+0000,NA,woopi,Open,NA,AVRO-1505,1465,52,1448.846379,NA,AVRO,2014-05-08T10:52:37.229+0000,Non-existent to Open,NA,5,Minor,0,New Feature,2,NA
Resolved,2014-11-18T10:41:52.077+0000,NA,gabriel.reid,2014-04-04T13:54:18.154+0000,NA,gabriel.reid,Open,NA,AVRO-1492,662,39,1254.853846,NA,AVRO,2014-04-04T13:54:18.154+0000,Non-existent to Open,2014-11-18T10:41:52.029+0000,2,Minor,0,Improvement,2,Duplicate
Resolved,2014-11-18T10:41:52.077+0000,Open,gabriel.reid,2014-04-04T13:57:34.641+0000,0.002274155,gabriel.reid,Patch Available,NA,AVRO-1492,662,39,1254.853846,0.002274155,AVRO,2014-04-04T13:54:18.154+0000,Open to Patch Available,2014-11-18T10:41:52.029+0000,2,Minor,0,Improvement,2,Duplicate
Resolved,2014-11-18T10:41:52.077+0000,Patch Available,gabriel.reid,2014-11-18T10:41:52.081+0000,227.8640907,tomwhite,Resolved,NA,AVRO-1492,662,39,1254.853846,227.8663649,AVRO,2014-04-04T13:54:18.154+0000,Patch Available to Resolved,2014-11-18T10:41:52.029+0000,2,Minor,0,Improvement,2,Duplicate
Patch Available,2016-10-11T14:54:36.931+0000,NA,nigell,2014-03-14T20:30:25.529+0000,NA,nigell,Open,NA,AVRO-1484,61,40,1503.442897,NA,AVRO,2014-03-14T20:30:25.529+0000,Non-existent to Open,NA,3,Minor,0,Bug,2,NA
Patch Available,2016-10-11T14:54:36.931+0000,Open,nigell,2014-03-14T20:33:38.088+0000,0.002228692,nigell,Patch Available,NA,AVRO-1484,61,40,1503.442897,0.002228692,AVRO,2014-03-14T20:30:25.529+0000,Open to Patch Available,NA,3,Minor,0,Bug,2,NA
Patch Available,2014-03-14T20:00:08.565+0000,NA,nigell,2014-03-14T18:34:40.536+0000,NA,nigell,Open,NA,AVRO-1483,392,71,1503.524095,NA,AVRO,2014-03-14T18:34:40.536+0000,Non-existent to Open,NA,4,Minor,0,Bug,2,NA
Patch Available,2014-03-14T20:00:08.565+0000,Open,nigell,2014-03-14T18:36:42.572+0000,0.001412454,nigell,Patch Available,NA,AVRO-1483,392,71,1503.524095,0.001412454,AVRO,2014-03-14T18:34:40.536+0000,Open to Patch Available,NA,4,Minor,0,Bug,2,NA
Patch Available,2014-03-17T15:02:48.538+0000,NA,nigell,2014-03-13T21:10:14.205+0000,NA,nigell,Open,NA,AVRO-1481,488,76,1503.548008,NA,AVRO,2014-03-13T21:10:14.205+0000,Non-existent to Open,NA,3,Minor,0,Improvement,1,NA
Patch Available,2014-03-17T15:02:48.538+0000,Open,nigell,2014-03-14T17:59:38.851+0000,0.867646366,nigell,Patch Available,NA,AVRO-1481,488,76,1503.548008,0.867646366,AVRO,2014-03-13T21:10:14.205+0000,Open to Patch Available,NA,3,Minor,0,Improvement,1,NA
Patch Available,2014-03-17T15:02:48.538+0000,Patch Available,nigell,2014-03-14T17:59:49.109+0000,0.000118727,nigell,Open,NA,AVRO-1481,488,76,1503.548008,0.867765093,AVRO,2014-03-13T21:10:14.205+0000,Patch Available to Open,NA,3,Minor,0,Improvement,1,NA
Patch Available,2014-03-17T15:02:48.538+0000,Open,nigell,2014-03-14T18:02:16.540+0000,0.001706377,nigell,Patch Available,NA,AVRO-1481,488,76,1503.548008,0.86947147,AVRO,2014-03-13T21:10:14.205+0000,Open to Patch Available,NA,3,Minor,0,Improvement,1,NA
Open,2017-08-18T13:13:22.515+0000,NA,will_sargent,2014-03-10T20:06:20.776+0000,NA,will_sargent,Open,NA,AVRO-1480,724,60,1507.461847,NA,AVRO,2014-03-10T20:06:20.776+0000,Non-existent to Open,NA,1,Minor,0,Improvement,2,NA
Closed,2014-07-24T20:39:09.506+0000,NA,robertchu,2014-03-07T01:07:57.171+0000,NA,robertchu,Open,robertchu,AVRO-1476,525,60,1371.454969,NA,AVRO,2014-03-07T01:07:57.171+0000,Non-existent to Open,2014-05-28T21:45:35.846+0000,12,Minor,0,Improvement,8,Fixed
Closed,2014-07-24T20:39:09.506+0000,Open,robertchu,2014-05-28T21:45:35.917+0000,82.85947623,cutting,Resolved,robertchu,AVRO-1476,525,60,1371.454969,82.85947623,AVRO,2014-03-07T01:07:57.171+0000,Open to Resolved,2014-05-28T21:45:35.846+0000,12,Minor,0,Improvement,8,Fixed
Closed,2014-07-24T20:39:09.506+0000,Resolved,robertchu,2014-07-24T20:16:15.047+0000,56.93795289,cutting,Closed,robertchu,AVRO-1476,525,60,1371.454969,139.7974291,AVRO,2014-03-07T01:07:57.171+0000,Resolved to Closed,2014-05-28T21:45:35.846+0000,12,Minor,0,Improvement,8,Fixed
Closed,2014-07-24T20:16:11.324+0000,NA,msknapp84,2014-03-02T17:41:25.154+0000,NA,msknapp84,Open,cutting,AVRO-1472,871,49,1371.455012,NA,AVRO,2014-03-02T17:41:25.154+0000,Non-existent to Open,2014-03-13T18:04:30.690+0000,3,Minor,0,Improvement,4,Fixed
